taxonID,latitude,longitude
58475,34.7026649722,-85.3388684167
58475,40.7174315982,-79.5008663894
58475,35.8126626987,-82.1853303909
58475,27.1023516667,-80.2494616667
58475,38.7568138889,-75.7274027778
58475,38.7579638889,-75.7248916667
58475,,
58475,39.0040783333,-76.7592866667
58475,39.0040783333,-76.7592866667
58475,35.817422,-81.180358
58475,40.3781976608,-89.9241256714
58475,39.0410916667,-76.7250966667
58475,41.8857290915,-69.9935956976
58475,35.993111,-79.010074
58475,35.9696998596,-78.9638442993
58475,34.600645,-97.890244
58475,40.1056162,-84.7437501
58475,39.1625677252,-77.3143100739
58475,39.953075,-80.474769
58475,38.5895166667,-92.2324
58475,38.9966283333,-76.86287
58475,39.8831616798,-84.288458526
58475,39.1415116667,-76.832305
58475,39.1415116667,-76.832305
58475,39.1415116667,-76.832305
58475,35.331906,-94.287157
58475,39.1415116667,-76.832305
58475,34.624022805,-94.5118634814
58475,36.22446,-95.925472
58475,39.6416383333,-84.4093166667
58475,37.583647,-89.440577
58475,35.3391678789,-94.2846679688
58475,36.5619968121,-82.2232246399
58475,35.1746095211,-93.640106949
58475,34.600715,-80.257787
58475,43.2061433333,-81.9701716667
58475,42.26487,-83.0821116667
58475,43.250485,-81.84642
58475,43.5635809,-89.8358705
58475,43.9211796369,-89.9007797241
58475,44.4775309395,-77.302261591
58475,42.2807141871,-85.2467662096
58475,43.597554,-73.024256
58475,44.4781357047,-77.3028945923
58475,44.3313826351,-79.8766994476
58475,44.4747294,-77.3102478
58475,44.4747294,-77.3102478
58475,44.5915283333,-76.52216
58475,44.4444552881,-73.2245292665
58475,42.6361116667,-80.5553283333
58475,44.7690533333,-76.2525983333
58475,43.2373483333,-81.84158
58475,43.231815,-81.8519333333
58475,44.35202,-73.006875
58475,43.27546858,-81.79237376
58475,43.3450894509,-73.0524267196
58475,43.3733263885,-80.3708267212
58475,42.6316854512,-80.5654907227
58475,44.2704987838,-73.1471067667
58475,44.8920694173,-72.6913256619
58475,45.3343787392,-75.9562700987
58475,42.6307655938,-80.5675506592
58475,42.701374,-80.461078
58475,44.4609528218,-73.1098937988
58475,44.4660266576,-73.1046732223
58475,43.7469646929,-79.8068601248
58475,42.6710280556,-82.3996863889
58475,43.0282049348,-77.569530308
58475,45.209600246,-75.2306843417
58475,43.498911,-79.776774
58475,35.54726,-82.473111
58475,43.577277446,-73.4137241355
58475,44.190082025,-73.0925559998
58475,42.7910111111,-81.8334472222
58475,43.6149361082,-73.097978782
58475,42.4635812354,-83.9480352402
58475,40.6284641801,-74.8040091991
58475,43.967834,-89.151751
58475,41.7536095452,-70.1332426071
58475,41.6406556794,-70.5525255203
58475,33.774079,-83.3743802778
58475,29.270225,-103.300355
58475,34.3053950071,-84.3407535553
58475,35.4878981674,-80.7885625361
58475,35.3262033333,-80.9607083333
58475,36.063369,-79.116164
58475,31.588230787,-95.3622336389
58475,38.924891006,-98.4862571955
58475,35.6312343678,-94.5799324034
58475,35.9980917884,-94.8969643597
58475,35.8482690341,-94.6826897622
58475,32.842674,-93.921279
58475,35.141329,-89.8232
58475,29.5037716667,-82.966325
58475,34.2620402714,-87.3746109009
58475,30.9162901703,-94.0103960037
58475,34.17406171,-94.72658527
58475,29.5037305556,-82.9663777778
58475,36.18883909,-78.97879414
58475,36.222297,-95.90064
58475,34.17356954,-94.72901073
58475,32.858745,-97.46988
58475,31.9787922414,-104.7527503967
58475,33.0667422481,-96.9624567032
58475,30.15573,-97.4611713889
58475,33.06303,-96.9784133333
58475,32.6596527778,-94.1539611111
58475,32.6626583333,-94.156075
58475,30.1427346347,-97.461489737
58475,32.768125,-94.9845972222
58475,33.1763525185,-86.5158502836
58475,30.516945,-88.152881
58475,35.261525,-80.71962
58475,36.06312,-79.116275
58475,32.9131781781,-96.884235441
58475,32.7171917796,-80.2706998587
58475,32.6796418693,-80.3490686417
58475,32.6796418693,-80.3490686417
58475,32.6796418693,-80.3490686417
58475,32.6780344276,-80.3478240967
58475,34.1439722422,-82.0111584663
58475,35.326487,-80.960944
58475,32.886486,-97.280854
58475,30.8361409287,-94.0256094933
58475,30.195403,-97.610127
58475,30.1953033333,-97.6100616667
58475,44.4131642829,-64.6456348515
58475,44.4988929576,-77.2846126556
58475,43.3766749573,-80.3745369446
58475,46.030074104,-78.481297977
58475,44.5645289299,-65.1155220784
58475,42.7001979067,-80.4591774943
58475,44.4444552881,-73.2245292665
58475,43.3481729934,-80.117117419
58475,43.3695402462,-80.3650546078
58475,43.8420929915,-71.1834890347
58475,44.0531407035,-78.0437660432
58475,43.249524,-81.849486
58475,44.3457380556,-72.996555
58475,44.5397997222,-73.101545
58475,44.5453403767,-79.0509653091
58475,43.6154719682,-73.0928850547
58475,43.3381521384,-80.1121464316
58475,31.0151321734,-87.6980206631
58475,33.0526121446,-96.7283861948
58475,30.1377452361,-97.445440739
58475,32.6833111111,-94.1079861111
58475,30.1394397115,-97.459236681
58475,32.881357,-97.278614
58475,30.6972094773,-95.6059284226
58475,30.1433661433,-97.4573689521
58475,30.139377906,-97.454667538
58475,33.3718183096,-80.1458323002
58475,32.589138,-95.364453
58475,32.0511905762,-94.1321437956
58475,30.1948133525,-97.6086974144
58475,30.697021277,-95.6058468821
58475,30.6970489535,-95.6060614588
58475,30.6970489535,-95.6060614588
