taxonID,latitude,longitude,date
122377,25.6787037,-100.2843011,2017-11-15
122377,15.8304683333,-96.322105,2017-11-15
122377,25.5498756835,-100.2705001831,2017-11-12
122377,26.1776084782,-98.3664751053,2017-11-11
122377,29.0560196459,-110.9164237976,2017-10-23
122377,26.5844675312,-99.149162471,2017-09-08
122377,15.83879,-96.32315,2017-08-25
122377,26.1766634478,-98.365968167,2017-08-01
122377,26.176575588,-98.3657898,2017-07-31
122377,29.1498750374,-110.9319376941,2015-08-22
122377,17.3548369935,-99.4616103172,2017-06-24
122377,25.7443116667,-80.2119833333,2017-07-03
122377,30.19240728,-97.71860528,2017-06-23
122377,26.176777,-98.229371,2017-05-27
122377,25.5496960282,-100.2660369873,2009-11-15
122377,25.5503155261,-100.2708435059,2017-04-09
122377,26.17579,-98.230077,2017-05-20
122377,17.553,-92.931,2015-01-04
122377,21.1833913708,-99.4877243042,2017-01-14
122377,18.51,-89.438,2014-12-21
122377,25.6647783144,-100.256018601,2017-04-04
122377,25.4075044946,-100.13176795,2017-03-25
122377,18.51,-89.438,2014-12-21
122377,20.487868,-105.448179,2017-02-25
122377,8.9327583333,-79.5448083333,2017-02-09
122377,16.8681196,-95.0442567,2011-07-10
122377,16.3226994,-95.24233,2009-10-17
122377,16.3226994,-95.24233,2014-10-24
122377,16.885531999,-95.0343031637,2013-02-27
122377,20.6625418781,-87.0422101021,2016-11-29
122377,21.930848,-99.392635,2016-12-31
122377,16.854074,-95.006062,2013-02-27
122377,-22.9309084193,-45.2856445313,2016-12-20
122377,21.3892030353,-88.8929216603,2016-10-15
122377,30.1865601434,-97.87477523,2016-11-12
122377,30.1399303037,-97.454348355,2016-11-26
122377,31.4095308956,-109.8798412085,2015-06-05
122377,26.5401,-98.0429388333,2016-10-30
122377,15.7694571747,-96.1381173134,2016-08-08
122377,20.6977560735,-99.809527695,2016-10-11
122377,30.0043992,-97.5608996,2016-10-10
122377,25.6775017216,-100.284756794,2016-09-28
122377,19.451938,-96.9594511,2016-09-02
122377,20.405408,-100.069405,2016-08-28
122377,23.299,-106.443,2016-08-26
122377,18.1135502162,-95.8804321289,2016-08-01
122377,16.8910011378,-95.0310019905,2009-11-23
122377,26.17658,-98.229603,2016-07-30
122377,29.183326,-99.793501,2016-07-21
122377,26.0819011494,-98.1354671717,2016-07-20
122377,25.6392440796,-100.2072753906,2016-07-10
122377,26.1235934055,-98.1713322732,2016-07-06
122377,25.996617,-97.567611,2016-07-02
122377,15.729802,-96.184521,2016-06-11
122377,21.902809,-99.359648,2016-06-01
122377,21.927527,-99.393063,2016-05-14
122377,26.081641,-98.13602,2016-06-06
122377,15.729802,-96.184521,2016-06-05
122377,21.502855,-104.949294,2016-05-07
122377,25.32789,-101.060743,2016-05-07
122377,20.487292,-105.442808,2016-04-03
122377,20.744932,-89.286452,2011-11-06
122377,23.725273,-99.121353,2016-03-12
122377,26.079219,-98.136406,2003-10-17
122377,18.0529580098,-94.5669850017,2016-01-20
122377,23.299,-106.44343,2016-01-15
122377,23.0257555556,-109.7191,2015-12-14
122377,20.662531,-88.936326,2011-08-05
122377,20.560809,-88.823703,2011-11-13
122377,22.98729,-99.148805,2015-11-07
122377,20.724874,-88.933328,2011-06-29
122377,25.995694,-97.566053,2015-11-08
122377,26.066876,-97.889509,2015-11-06
122377,26.0800316667,-98.1390716667,2015-11-06
122377,30.417984,-97.758602,2015-10-14
122377,29.182137,-99.792713,2015-09-12
122377,19.0594,-96.158664,2015-02-24
122377,21.014402,-98.342507,2008-05-18
122377,27.084347,-101.5715,2013-07-22
122377,18.583674,-98.8928,2015-08-02
122377,26.1759928065,-98.2305085659,2015-07-19
122377,16.300781,-95.230136,2015-07-05
122377,26.290998,-98.134477,2015-06-17
122377,24.828607,-99.583404,2015-05-23
122377,-25.265158,-57.538919,2015-03-30
122377,-24.917919,-57.612584,2015-03-29
122377,17.486218,-92.04293,2015-03-16
122377,16.324444,-95.238889,2015-10-05
122377,15.729802,-96.184521,2014-11-29
122377,-25.289792,-57.610674,2014-04-21
