taxonID,latitude,longitude
58481,39.058875,-90.768374
58481,41.7832522,-87.578253
58481,48.992256,-100.333338
58481,40.505088,-74.444239
58481,41.622929,-88.556966
58481,39.1990699768,-77.1020507813
58481,39.0707778931,-76.7748641968
58481,44.273476,-73.940907
58481,38.968935,-76.806863
58481,38.800828,-76.692059
58481,38.909307,-76.964772
58481,39.0272865295,-76.7977828979
58481,38.9691200256,-76.8053741455
58481,38.9691200256,-76.8053741455
58481,38.9691200256,-76.8053741455
58481,38.968285,-76.807739
58481,38.968285,-76.807739
58481,38.968285,-76.807739
58481,38.968285,-76.807739
58481,38.968285,-76.807739
58481,38.968285,-76.807739
58481,35.4557416667,-80.7872777778
58481,51.3775667633,-79.685382843
58481,42.5476295306,-76.6641694307
58481,44.059512,-90.171554
58481,44.059512,-90.171554
58481,,
58481,44.3337600535,-69.1818362474
58481,41.012589,-80.0059
58481,35.810148,-78.717277
58481,42.0496980556,-79.9138830556
58481,40.427616,-79.901525
58481,39.0989608765,-76.5847091675
58481,39.0989608765,-76.5847091675
58481,36.394895,-75.83622
58481,37.908744,-75.355866
58481,38.834536,-89.193661
58481,43.61089,-73.056705
58481,32.3268888889,-94.9812083333
58481,42.3871166667,-71.1471216667
58481,38.716458,-90.73945
58481,41.471544,-83.018049
58481,40.581715,-79.861533
58481,43.620978,-72.955914
58481,42.4277966667,-71.228125
58481,42.4277966667,-71.228125
58481,37.908628,-75.356679
58481,41.440700531,-79.0665435791
58481,42.05016,-79.913749
58481,44.479892,-73.185101
58481,39.315574646,-76.8747711182
58481,39.315574646,-76.8747711182
58481,35.98448,-79.060363
58481,42.982715,-72.521243
58481,42.4062083333,-71.3316116667
58481,39.3603172302,-76.8857574463
58481,44.020621,-73.180292
58481,41.09000333,-81.68759667
58481,35.892214,-78.580431
58481,42.474249396,-87.8059959787
58481,41.3541338721,-81.4210510254
58481,38.937381,-76.502158
58481,34.692438,-98.738181
58481,45.114935,-93.139665
58481,34.678482,-98.60642
58481,44.025864,-73.185972
58481,44.027201,-73.179258
58481,41.0644545084,-81.4971700928
58481,44.497874,-73.171526
58481,38.835301,-79.37094
58481,40.074882,-84.53598
58481,42.4286866667,-71.2256416667
58481,28.571434,-81.01299
58481,38.802427,-76.69163
58481,39.1979064941,-77.1058273315
58481,39.2145347595,-76.9140853882
58481,39.3928260803,-76.9878540039
58481,38.9690856934,-76.805809021
58481,38.9446258545,-76.6964187622
58481,41.736556,-88.190574
58481,26.570419,-81.826266
58481,41.728585,-81.319277
58481,35.142336,-89.821537
58481,39.0412521362,-76.7249526978
58481,43.740887,-73.051025
58481,39.0695800781,-76.7796707153
