taxonID,latitude,longitude,date
148831,26.2919457119,-98.1355339966,2017-11-17
148831,26.2919395623,-98.1355392226,2017-11-17
148831,26.291945,-98.1355138333,2017-11-17
148831,26.0734367675,-98.1497955322,2017-11-15
148831,25.848385,-97.4198483333,2017-11-14
148831,25.8522433333,-97.4176116667,2017-11-14
148831,26.0784623437,-98.137674629,2017-11-14
148831,26.1761591558,-98.365442454,2017-11-14
148831,27.5202380209,-97.8970000367,2017-11-13
148831,26.0057365314,-98.1133939834,2017-10-25
148831,27.9205942,-97.6061118,2017-11-10
148831,26.1797991,-98.366481,2017-11-05
148831,29.3109560349,-98.5000233638,2017-11-05
148831,26.290698,-98.1334441,2017-11-06
148831,26.1836766667,-98.3809583333,2017-10-28
148831,29.2571602,-98.5699149,2017-11-02
148831,29.5700333447,-98.4228498507,2017-10-29
148831,26.1767882,-98.2298,2017-10-28
148831,26.0802956856,-98.137938827,2017-10-24
148831,25.9968399357,-97.568401247,2017-10-17
148831,26.081146096,-98.136920929,2017-10-12
148831,26.176719,-98.230702,2017-10-14
148831,26.0806021565,-98.1400211144,2017-10-12
148831,30.1437305556,-97.4542944444,2017-09-23
148831,26.1837834812,-98.381031453,2017-10-06
148831,20.487868,-105.448179,2017-10-04
148831,19.3909508901,-104.9823474884,2017-09-06
148831,26.242221,-98.30557,2016-11-01
148831,26.4656319,-98.2212979,2016-11-01
148831,26.1797991,-98.366481,2016-10-30
148831,26.2317173987,-97.3480510712,2017-02-12
148831,26.176661,-98.229903,2017-09-16
148831,27.6669143629,-97.3260729149,2017-09-09
148831,26.1790753537,-98.365754932,2017-09-08
148831,20.487868,-105.448179,2017-09-05
148831,19.2980854445,-103.8843533769,2017-09-04
148831,27.6689411964,-97.3291683197,2017-08-21
148831,26.1766730762,-98.229906409,2017-07-20
148831,26.1471899,-97.9882384,2017-07-05
148831,25.5430872389,-100.2712082863,2015-04-26
148831,26.2919216667,-98.1352916667,2017-04-18
148831,23.299,-106.443,2017-04-17
148831,23.2989843911,-106.4408683777,2017-04-12
148831,23.299,-106.443,2017-04-10
148831,29.3497121245,-98.4662545188,2017-04-06
148831,26.1767383333,-98.3657633333,2014-10-15
148831,26.22888,-97.3487083333,2006-07-03
148831,26.2091591221,-98.313408613,2007-10-20
148831,26.2013615855,-98.3456388031,2007-10-20
