taxonID,latitude,longitude,date
58536,45.7986482491,-82.750825882,2009-07-22
58536,43.8620509111,-80.1988105763,2016-08-03
58536,45.1944375849,-81.5784002316,2017-08-16
58536,61.5713623297,-149.8258128719,2017-07-30
58536,61.4764153543,-149.8005569415,2017-07-30
58536,61.5533263503,-149.8076913331,2017-07-30
58536,61.4509187959,-149.854768332,2017-08-06
58536,44.7458921306,-81.2802282488,2017-08-06
58536,45.190143,-81.5798378,2017-08-01
58536,48.0617216667,-89.4789033333,2017-07-19
58536,48.0605316667,-89.4792683333,2017-07-19
58536,45.190143,-81.5798378,2017-07-31
58536,44.8135629,-81.289773,2017-07-29
58536,44.733333,-81.266667,2017-07-23
58536,45.190143,-81.5798378,2017-07-25
58536,44.8135629,-81.289773,2017-07-25
58536,44.733333,-81.266667,2017-07-25
58536,44.733333,-81.266667,2017-07-23
58536,51.015957,-93.828094,2017-07-20
58536,46.0171430368,-83.6207501796,2017-07-21
58536,48.06082456,-89.47921353,2017-07-19
58536,48.7467063889,-86.3430597222,2014-08-06
58536,64.0572844614,-145.8343408085,2017-07-18
58536,44.733333,-81.266667,2015-07-29
58536,44.733333,-81.266667,2016-07-17
58536,44.733333,-81.266667,2015-07-29
58536,44.7431365388,-81.2743234634,2015-07-24
58536,45.1941,-81.5771,2016-08-06
58536,44.8140364692,-81.2897622585,2016-07-10
58536,45.87947,-61.16176,2016-08-31
