taxonID,latitude,longitude,date
60896,45.0083735495,7.3099508961,2015-06-07
60896,40.6376278065,21.3768196106,2017-06-25
60896,40.2767383394,21.6475296021,2017-04-29
60896,45.9668083333,7.9296333333,2011-05-15
60896,59.9924327778,18.7550522222,2016-05-30
60896,60.0422472222,18.4365994444,2016-06-01
60896,51.1532445,3.4610466667,2015-06-21
60896,44.3608647222,8.2234894444,2017-04-15
60896,44.3608002778,8.2235602778,2017-04-15
60896,47.1321247222,17.8203483333,2011-05-23
60896,40.8532397222,21.18302,2014-05-28
60896,37.1904447222,-3.476385,2013-04-07
60896,37.5289230347,-2.6804070473,2013-04-01
60896,43.7506763889,3.76739,2013-05-27
60896,39.4424544444,-5.4488727778,2016-05-02
60896,41.666415,1.9911313889,2015-05-16
60896,51.566426,5.27893,2017-06-10
60896,50.7794303894,5.6837081909,2011-05-06
60896,52.0729816667,5.9528030556,2014-06-15
60896,50.7792533333,5.683375,2012-05-11
60896,52.0411863889,5.7898947222,2012-04-29
60896,37.0710326579,-6.6893863678,2017-04-14
60896,45.2612183749,6.921043396,2017-05-28
60896,53.3480407862,22.5925469398,2013-05-14
60896,38.0721020972,23.9387603886,2017-03-25
60896,45.504745,10.980148,2015-03-30
60896,40.8825314195,-4.3927358777,2016-04-30
60896,48.0537087319,9.0033388138,2017-06-14
60896,60.7348358767,22.2023086162,2017-06-16
60896,50.5678109401,6.4293193817,2017-06-17
60896,60.22022203,24.88612592,2017-06-14
60896,45.0324653713,6.9425892544,2017-06-03
60896,60.29914,24.5110716667,2017-06-04
60896,53.2126121899,-1.9870662689,2017-06-01
60896,40.4581,19.5048666667,2017-05-27
60896,40.4583366667,19.5038166667,2017-05-27
60896,45.9825073234,15.2939073736,2017-05-26
60896,53.0943702413,9.8261547089,2017-05-25
60896,51.817135,9.900721,2017-05-22
60896,42.342966056,2.2887319115,2017-05-17
60896,45.37177,7.2115966667,2017-05-21
60896,45.3641913288,7.219888073,2017-05-22
60896,45.3715966667,7.2116633333,2017-05-21
60896,44.9589555556,7.0558138889,2017-05-21
60896,51.8174635666,9.9000310432,2017-05-22
60896,45.9653730383,9.87195611,2017-05-21
60896,45.138214,10.435924,2017-05-21
60896,45.364105,7.2209333333,2017-05-21
60896,42.391617,12.172508,2017-05-17
60896,47.692198,9.988686,2017-05-17
60896,44.4398861111,8.0538444444,2017-05-16
60896,45.1390365474,10.4422903074,2017-05-15
60896,51.9570833585,11.0328415688,2017-05-13
60896,43.7758306441,7.2590017319,2017-05-10
60896,59.8862233333,19.0653416667,2017-05-11
60896,52.82842,4.7024133333,2017-05-11
60896,44.6520283333,8.8546266667,2017-05-10
60896,43.862447,3.810939,2017-04-23
60896,43.8623729133,3.8107130527,2017-04-23
60896,40.318222,-1.586199,2017-04-22
60896,45.1160505873,10.0926314802,2017-04-29
60896,42.3223163889,3.2917280556,2017-04-03
60896,42.687759,-3.234959,2017-04-23
60896,42.2958497739,27.7474308014,2017-04-22
60896,43.6369870025,7.0455408096,2017-04-22
60896,40.4996416667,19.4052716667,2017-04-23
60896,43.2148993503,11.2387561798,2014-05-15
60896,37.7560444444,-122.4715611111,2017-04-15
60896,37.7563916667,-122.4716055556,2017-04-15
60896,45.120272,10.540781,2017-04-15
60896,42.678251,-3.109689,2017-04-14
60896,43.8439278959,10.2482700348,2017-04-14
60896,44.6548183333,8.8583583333,2017-04-17
60896,50.5231433333,15.1104483333,2017-04-15
60896,44.0696264368,12.2345051542,2017-04-16
60896,37.7544666667,-122.4708166667,2017-04-15
60896,44.5489931998,12.1483039856,2017-04-09
60896,42.715873,-3.146274,2017-04-09
60896,54.23005,-2.85534,2017-04-02
60896,38.393097,26.110382,2017-04-02
60896,42.2964052847,27.7489972115,2017-04-03
60896,45.6224183785,13.8748501428,2017-03-28
60896,43.8282556601,3.6246728897,2017-03-26
60896,37.8748195181,13.3996295929,2017-03-25
60896,42.669051,-3.160881,2017-03-19
60896,43.7741830556,3.9535680556,2017-03-11
60896,42.419702,-1.612587,2017-03-10
60896,46.5654072127,11.7767268419,2013-06-02
60896,45.7782368978,8.1058296562,2016-05-20
60896,44.988019,1.758852,2016-04-18
60896,45.128752,1.712961,2016-04-11
60896,50.702002,-3.348426,2016-06-08
60896,48.5048056658,2.1331071854,2015-05-26
60896,40.1994016204,-8.9020740241,2016-03-24
60896,46.7885133333,9.0512861667,2016-07-08
60896,46.197626,8.797431,2016-06-14
60896,50.424419,6.609446,2016-06-26
60896,45.6355091567,7.603206262,2016-06-14
60896,50.424105,6.608818,2016-06-13
60896,46.04095865,8.67207394,2016-06-12
60896,44.5916975468,9.1858864716,2016-06-12
60896,44.5667733001,8.7812854162,2016-06-09
60896,50.416066,6.629938,2016-06-05
60896,50.42785,6.619327,2016-06-05
60896,42.292635,27.749501,2016-05-15
60896,44.8159766667,8.9619766667,2016-05-26
60896,45.8374948741,9.5111759907,2016-05-21
60896,45.140838623,10.4415512085,2016-05-22
60896,51.0882816667,12.4023283333,2016-05-18
60896,42.57963,9.51695,2016-05-15
60896,41.728152,16.058246,2016-05-07
60896,45.95147,8.29901,2016-05-15
60896,50.384361,6.681072,2016-05-08
60896,50.383294,6.682874,2016-05-08
60896,43.560252,6.987675,2016-04-13
60896,44.6965751648,8.8084917068,2016-04-13
60896,43.180426,12.195499,2016-04-10
60896,41.36739738,0.94264235,2016-04-09
60896,41.52672624,1.17631779,2016-04-09
60896,41.55647544,1.23206384,2016-04-09
