taxonID,latitude,longitude
47226,43.7943656031,-122.4423999712
47226,39.399193456,-117.038898468
47226,41.3264331029,-89.1457755371
47226,49.0514036315,-113.9085006712
47226,45.7090905956,-123.923462674
47226,37.7586031594,-119.5348978043
47226,46.6061549594,-120.4788208008
47226,34.1645774425,-117.7209597121
47226,44.0168833333,-123.2713166667
47226,44.224321,-124.103987
47226,38.24166667,-120.95722222
47226,,
47226,37.4761777778,-108.5459833333
47226,34.7428467591,-120.0136613846
47226,38.7233123779,-104.7977676392
47226,33.682238,-117.663875
47226,33.6453840043,-117.9581672863
47226,33.806043,-118.088665
47226,33.809526,-118.089318
47226,33.805092,-118.087503
47226,38.9019283333,-105.3230216667
47226,38.048565,-119.258445
47226,38.972038,-106.963813
47226,32.683122,-116.532679
47226,38.0480234763,-119.2580509186
47226,34.0773125798,-118.4985390051
47226,33.0727083333,-117.0648638889
47226,37.3505283333,-121.94188
47226,37.7888578875,-122.144888593
47226,40.3160222222,-121.2337638889
47226,39.3401716667,-120.3404033333
47226,39.0720028333,-106.810045
47226,32.554158,-117.084845
47226,38.04888229,-122.75954904
47226,39.20515,-106.9548033333
47226,34.2479078542,-118.6625911779
47226,34.2732475097,-118.6103725433
47226,37.9543033333,-122.5066083333
47226,38.021174,-121.8320633
47226,39.34014,-120.3405383333
47226,34.1080784869,-118.4094526259
47226,32.551512,-117.085301
47226,37.3146337,-122.063287
47226,33.788757,-118.092155
47226,38.4684565,-123.0165754
47226,40.58131991,-124.15182649
47226,40.5811298,-124.1521569
47226,40.5810440937,-124.1535010469
47226,47.702902,-122.3220764
47226,37.7660980404,-122.4612635547
47226,38.849735,-120.088034
47226,33.8066370352,-118.0877172947
47226,,
47226,33.761125,-118.19687
47226,38.5115133333,-122.8696266667
47226,39.6139371861,-120.4896461964
47226,46.6104442952,-120.4828993193
47226,33.770566,-117.764574
47226,39.5671081357,-120.6034684181
47226,34.0176350903,-118.2877372486
47226,32.7821583333,-117.1032195
47226,44.0680416667,-123.0515528333
47226,42.3037696537,-122.960942723
47226,34.0174305,-118.2876966667
47226,,
47226,38.8883533,-104.8407192
47226,34.1203849864,-118.4116744995
47226,41.1335638333,-104.7638166667
47226,37.7965883333,-122.1492083333
47226,34.2661101612,-118.6166810989
47226,37.525642395,-120.8595428467
47226,37.7970883333,-122.4536283333
47226,34.0329666667,-118.3136366667
47226,38.8400630348,-120.3756224737
47226,38.6130832835,-109.0255041608
47226,46.7427116,-116.9855198
47226,34.0968883333,-118.20052
47226,,
47226,45.5153102239,-122.8185185003
47226,37.7514411975,-121.9567910583
47226,47.9310663475,-123.5302734375
47226,34.0175666667,-118.2877116667
47226,35.3218819732,-111.7235200738
47226,47.681581054,-122.2520685205
47226,40.7660591744,-111.8242502224
47226,38.461405,-122.7052783333
47226,34.2731941434,-118.0480466738
47226,38.7574116667,-121.2591166667
47226,33.0091068568,-116.9741705411
47226,38.269353,-121.438236
