taxonID,latitude,longitude,date
257475,26.29184,-98.1350466667,2017-11-17
257475,25.99674,-97.56826,2017-11-15
257475,25.8529266667,-97.419975,2017-11-13
257475,25.8522283333,-97.4176716667,2017-11-13
257475,25.8521833333,-97.417685,2017-11-13
257475,25.8521983333,-97.41766,2017-11-13
257475,25.85113,-97.420595,2017-11-14
257475,26.3178923468,-98.0253558993,2017-10-24
257475,20.487868,-105.448179,2017-10-26
257475,26.1472415652,-97.9893450662,2017-11-02
257475,25.6587804213,-100.2655112743,2017-08-13
257475,25.6799526215,-100.2636108398,2017-07-21
257475,25.9965794063,-97.5685179234,2015-11-08
257475,17.567,-92.91,2015-01-04
257475,25.6775790763,-100.2254390717,2017-05-07
257475,26.17675,-98.3654083333,2014-03-31
257475,20.487868,-105.448179,2017-03-03
257475,26.1233023193,-97.957477122,2017-03-02
257475,20.487868,-105.448179,2017-02-07
257475,20.487868,-105.448179,2017-02-07
257475,20.487868,-105.448179,2017-01-20
257475,26.186792,-97.663446,2017-01-11
257475,25.8517961799,-97.419065237,2016-12-29
257475,21.9257459573,-99.3962287903,2017-01-05
257475,26.0839442158,-98.134859651,2016-12-07
257475,20.487292,-105.442808,2016-11-19
257475,23.2993982558,-106.4434218407,2016-10-19
257475,26.1283176,-97.9580712,2011-10-28
257475,26.291167,-98.134976,2016-07-27
257475,19.1760438477,-96.540571712,2012-10-04
