taxonID,latitude,longitude
58481,33.3463986393,-93.182862102
58481,32.613598,-96.500948
58481,39.003311,-77.067332
58481,41.1699014,-81.5904674
58481,40.9267224,-81.6304022
58481,43.7208333333,-79.7938888889
58481,41.0006528444,-81.9753456116
58481,39.0294355008,-76.797426939
58481,40.7904012,-80.9808909
58481,42.4472633333,-78.8742083333
58481,42.4472716667,-78.87421
58481,42.2961098954,-88.4515902399
58481,38.982935,-76.4517266667
58481,42.4636762121,-76.4580631256
58481,35.3528214259,-80.8104644059
58481,42.3299966409,-83.873705864
58481,41.2170145,-81.524482
58481,40.2338666667,-74.7200916667
58481,40.3514966,-74.5687034
58481,43.949245,-80.9405
58481,42.2628277615,-83.070255518
58481,40.5454509507,-84.4643497467
58481,38.943195,-76.6979433333
58481,38.943195,-76.6979433333
58481,30.0211884614,-94.3272046621
58481,41.9484770361,-82.518889904
58481,39.0030638889,-77.0666416667
58481,40.5062016667,-74.2227466667
58481,33.8224740725,-80.817851588
58481,39.03932,-76.7566883333
58481,39.0712996,-75.7404197
58481,44.2717279176,-96.7789145619
58481,40.8202612607,-81.095853298
58481,39.0029824243,-77.065480202
58481,44.3705763889,-65.1976813889
58481,39.0224721562,-78.0188246258
58481,44.4076004028,-65.3463745117
58481,39.7870138889,-75.6153944444
58481,44.3823056974,-65.2022588253
58481,39.160573069,-75.5792401939
58481,45.577293586,-79.3054247878
58481,45.5739364393,-79.2697063248
58481,44.1489952623,-94.0131211281
58481,39.002898503,-77.0642855516
58481,39.9100664541,-83.8014950598
58481,43.3871835175,-80.140929234
58481,39.8976787776,-82.1331238717
58481,32.83845479,-93.91781089
58481,39.5337032701,-77.307296097
58481,44.5938366667,-79.4943583333
58481,31.98254,-95.889058
58481,45.7529611041,-64.7353650079
58481,30.3371945323,-93.2316060004
58481,40.6486568682,-73.1500176427
58481,38.6257441,-77.5404459
58481,38.8876244333,-90.0259258971
58481,42.8893758918,-78.7207746506
58481,44.9,-93.196169
58481,44.9,-93.196169
58481,30.4955735833,-91.3356112607
58481,35.60838,-82.435703
58481,44.5601916667,-79.5713333333
58481,44.5602433333,-79.5713783333
58481,39.0030799213,-77.0641082525
58481,44.76723,-68.8876183333
