taxonID,latitude,longitude,date
204775,30.2852722222,-97.6742055556,2017-11-18
204775,30.286275,-97.6744666667,2017-11-18
204775,26.1858266667,-98.37934,2017-11-18
204775,26.3227764999,-97.6248850501,2017-11-18
204775,26.2861016667,-98.1315016667,2017-11-17
204775,26.17924,-98.3660133333,2017-11-16
204775,26.180035,-98.3668033333,2017-11-16
204775,26.1766233333,-98.365495,2017-11-15
204775,30.2801701,-98.045683,2017-11-13
204775,25.8532083333,-97.415605,2017-11-14
204775,26.0781033811,-98.1375110149,2017-11-14
204775,26.1788715219,-98.3865038741,2017-11-12
204775,25.5498756835,-100.2705001831,2017-11-12
204775,26.1993159702,-98.1951673387,2017-10-25
204775,26.1797991,-98.366481,2017-11-03
204775,29.3033218392,-98.4934144031,2017-11-05
204775,26.1797991,-98.366481,2017-11-04
204775,30.2719704479,-97.7747100592,2017-11-05
204775,26.1868266667,-98.37977,2017-10-30
204775,26.183815,-98.3811583333,2017-10-28
204775,26.1231966667,-97.9573416667,2017-10-29
204775,26.179895,-98.3659433333,2017-10-30
204775,26.1796283333,-98.365845,2017-10-27
204775,26.074654998,-98.3206510792,2017-10-24
204775,30.1572614186,-98.1783452753,2017-11-04
204775,30.1038414426,-98.4261196387,2017-11-06
204775,32.7818240746,-97.1086672026,2017-11-05
204775,26.3395116084,-98.1734099845,2017-10-24
204775,26.17703,-98.3655383333,2017-11-04
204775,26.3982048069,-98.9977167861,2017-11-04
204775,26.2779420049,-98.179561319,2017-10-24
204775,28.3370633333,-98.0222055,2017-11-02
204775,26.185603,-98.379477,2017-10-29
204775,24.5453259,-81.8120175,2017-06-14
204775,26.1765671631,-98.3654880524,2017-10-24
204775,28.4741561632,-98.368473533,2017-09-21
204775,29.13675,-103.523375,2012-06-17
204775,26.1792667153,-98.3661210537,2017-10-16
204775,23.299,-106.443,2017-10-15
204775,30.2709455554,-97.7745437622,2017-10-12
204775,26.5843835789,-99.149252325,2017-10-06
204775,26.1856560885,-98.379672914,2017-10-06
204775,30.103797,-98.425935,2017-10-06
204775,30.1974031549,-97.8861451149,2017-10-05
204775,30.1037595,-98.4255485,2017-10-02
204775,28.2860283333,-98.667145,2017-09-29
204775,19.4210659488,-104.9776911736,2017-09-27
204775,23.299,-106.443,2017-09-21
204775,23.299,-106.443,2017-09-21
204775,29.2783160029,-103.3254289627,2017-09-14
