taxonID,latitude,longitude
52075,38.8893382194,-77.1533944131
52075,39.0471915225,-77.4046468735
52075,35.41175043,-80.5656452315
52075,39.4730399708,-77.4344609804
52075,39.0032426699,-77.067598368
52075,39.0031085894,-77.0677597939
52075,33.1428171165,-82.1211875681
52075,40.3933334351,-74.0238876343
52075,39.0208495202,-75.5136117425
52075,39.1901466667,-76.89546
52075,39.1901466667,-76.89546
52075,39.1901466667,-76.89546
52075,41.7832522,-87.578253
52075,39.1952532711,-75.552068866
52075,32.878182,-97.278678
52075,35.7266533333,-79.1748533333
52075,35.7270116667,-79.1753633333
52075,38.8043626,-77.2897197
52075,28.347567,-81.210963
52075,35.511723,-93.32375
52075,35.3121963,-94.29136
52075,35.3121963,-94.29136
52075,35.3349543,-94.2971119
52075,32.4823496749,-95.295163393
52075,40.01385445,-75.1909137
52075,39.6379016712,-119.7210431099
52075,39.576503076,-86.1725313915
52075,39.871902,-75.679385
52075,40.287137,-74.976861
52075,35.917809,-75.704407
52075,38.65718,-77.9365
52075,38.8108535573,-77.085006684
52075,38.943195,-76.6979433333
52075,35.7272283333,-79.175505
52075,35.7268116667,-79.1748333333
52075,39.4730278383,-77.4344747926
52075,35.772933,-84.265639
52075,39.238425,-76.8667133333
52075,39.0030638889,-77.0666416667
52075,39.2933131,-77.0682586
52075,39.37754604,-76.45845271
52075,39.2932633333,-77.06806
52075,32.8380023161,-83.6097560336
52075,20.6868473971,-99.804433509
52075,35.3349543,-94.2971119
52075,35.633533,-82.556532
52075,38.9067649207,-77.2652076226
52075,38.8925943898,-77.0601814985
52075,38.8022279,-76.6911858
52075,39.077615,-76.7720133333
52075,40.0374796009,-75.6912721229
52075,39.03932,-76.7566883333
52075,40.83062,-96.6656416667
52075,40.0434833333,-75.3065866667
52075,39.0029897937,-77.06550166
52075,39.9896621704,-75.4113922119
52075,40.2366821,-74.7179102
52075,40.2366821,-74.7179102
52075,40.2366821,-74.7179102
52075,40.6425018311,-73.9686126709
52075,39.6565166667,-84.224655
52075,39.2717879346,-80.3630354807
52075,38.8121637321,-77.094038017
52075,35.9043291516,-82.3320418596
52075,38.8143166667,-77.0380638333
52075,39.0032224,-77.0672973
52075,40.101547,-82.899566
52075,39.0224572784,-78.0188118853
52075,39.2513623129,-94.4367194183
52075,39.251286913,-94.4367203116
52075,38.951687472,-77.3473906167
52075,38.951687472,-77.3473906167
52075,38.951687472,-77.3473906167
52075,38.99312,-76.859925
52075,38.0721954448,-76.6476202011
52075,38.0159731396,-78.8222520892
52075,38.8410229,-76.4960691
52075,28.804763,-81.443173
52075,39.0031804945,-77.064730525
52075,39.0031429757,-77.0645588636
52075,38.8693772816,-90.147689134
