taxonID,latitude,longitude,date
148856,19.5198417557,-96.9422113899,2017-11-05
148856,23.2995644,-106.4434665,2017-10-26
148856,19.2898066,-99.1804202,2017-10-21
148856,20.7445643966,-104.1035649018,2017-10-18
148856,24.82376,-107.384967,2016-10-21
148856,22.3392793147,-98.9586639404,2017-09-29
148856,22.3392793147,-98.9586639404,2017-09-29
148856,22.2973556034,-98.9380645752,2017-09-25
148856,19.5320309028,-103.8209309688,2017-09-26
148856,19.3437416667,-96.4641633333,2017-09-25
148856,23.299,-106.443,2017-09-14
148856,19.4265259826,-96.690455228,2014-06-18
148856,19.7726806658,-104.3599033356,2017-08-23
148856,21.5343854307,-104.8835456371,2017-02-26
148856,,,2009-07-21
148856,28.2905555556,-108.1958333333,2017-05-20
148856,19.518254131,-103.8241267204,2017-08-25
148856,32.562986278,-97.4216971399,2017-08-24
148856,23.3040016471,-106.4362281561,2017-08-22
148856,15.6626506235,-96.4988042856,2017-08-14
148856,-15.861413,-47.828709,2017-08-08
148856,23.3024861111,-106.4381027778,2017-08-08
148856,11.8673883333,-86.516425,2017-07-19
148856,17.7886424493,-101.7376820092,2017-07-18
148856,10.3030747247,-85.8397665513,2017-06-15
148856,16.5881717,-94.7659139,2017-07-04
148856,16.5881717,-94.7659139,2017-07-04
148856,16.5881717,-94.7659139,2017-07-04
148856,15.8246266505,-95.9882354736,2017-06-25
148856,15.8246266505,-95.9882354736,2017-06-25
148856,16.8066771835,-93.102144375,2017-05-20
148856,25.6097724072,-100.3477478027,2009-07-18
148856,19.375539,-102.345127,2017-04-25
148856,19.4897823334,-99.1374359131,2017-01-31
148856,23.299,-106.443,2017-04-24
148856,20.3029395616,-104.0341061354,2017-04-14
148856,20.3029873574,-104.034253656,2017-04-13
148856,21.9497670126,-99.3953061104,2017-02-26
148856,19.8901346447,-87.7350997925,2011-10-21
148856,31.3903211297,-110.2394477445,2017-04-06
148856,20.695299651,-99.812836199,2017-04-05
148856,20.6402141631,-103.9853382111,2017-03-01
148856,20.6374832103,-103.9869475365,2017-03-01
148856,20.0407023343,-97.5092786551,2013-08-03
148856,16.3226994,-95.24233,2014-09-11
148856,16.8681196,-95.0442567,2011-08-03
148856,19.8077206,-100.1738024,2014-03-15
148856,19.8077206,-100.1738024,2014-03-15
148856,15.9394783333,-96.429925,2017-01-14
148856,21.1392412,-98.4189061,2016-12-31
148856,23.299,-106.443,2017-01-01
148856,23.299,-106.443,2016-12-16
148856,30.3610053759,-97.3767185211,2008-08-21
148856,20.407339,-100.088631,2016-10-25
148856,27.0271649,-108.9402793,2009-10-28
148856,20.4112,-100.089318,2016-09-08
148856,23.406535959,-105.8921651915,2016-09-02
148856,19.882621,-104.063551,2016-08-21
148856,23.299,-106.443,2016-08-24
148856,26.1283176,-97.9580712,2013-08-17
148856,19.509961,-96.997385,2016-08-13
148856,19.510447,-96.997041,2016-08-13
148856,19.510123,-96.998243,2016-08-13
148856,20.412487,-100.086571,2016-08-12
148856,20.39318,-100.080391,2016-08-12
148856,20.0060865541,-99.2181301117,2016-08-06
148856,23.299,-106.443,2016-08-13
148856,23.299,-106.443,2016-08-09
148856,19.1938648224,-96.6658248901,2016-07-31
148856,19.1939719429,-96.66595593,2016-07-31
148856,20.0089666182,-97.5124280975,2016-07-25
148856,23.299,-106.443,2016-07-28
148856,20.6953197241,-99.812886491,2016-07-26
148856,27.8637336569,-97.6116317511,2014-01-11
148856,25.28658,-100.9462116667,2016-07-23
148856,27.025487,-108.941309,2013-10-17
148856,18.1096868,-95.8803869,2016-07-13
148856,18.5001889,-88.296146,2016-07-04
148856,22.12495,-99.423993,2016-06-29
148856,19.451938,-96.959451,2016-06-17
148856,23.299,-106.443,2016-03-31
148856,23.496792,-110.066681,2006-09-27
148856,25.04206,-103.268566,2015-08-11
148856,23.6505092,-109.9234292,2009-01-14
148856,20.748912,-89.280662,2011-08-27
148856,20.731758,-89.254861,2011-08-07
148856,23.0257555556,-109.7191,2015-12-14
148856,26.147951,-97.989678,2009-10-21
148856,20.730684,-89.248426,2011-12-18
148856,20.730684,-89.248426,2011-12-18
148856,23.2992666667,-106.4407361111,2015-12-11
148856,20.465207,-89.077743,2011-07-05
148856,19.182605,-96.5376647222,2013-08-19
148856,20.72495,-88.93328,2011-06-29
148856,20.724874,-88.933328,2011-06-29
148856,20.560876,-88.824517,2011-06-29
148856,23.299365,-106.440195,2015-09-18
148856,23.303887,-106.438629,2015-09-17
148856,15.925829,-96.420028,2014-02-15
148856,20.254135,-98.550013,2013-08-31
148856,23.299,-106.44343,2015-08-10
148856,23.299,-106.44343,2015-08-10
148856,23.299,-106.44343,2015-08-08
148856,23.299,-106.44343,2015-08-05
148856,20.2772568287,-100.0067076545,2015-02-26
148856,20.560477,-88.823695,2011-05-05
148856,23.299,-106.44343,2015-07-27
148856,20.391057,-100.069164,2015-07-26
148856,23.299,-106.44343,2015-07-23
148856,17.425707,-96.497941,2015-03-31
148856,23.299,-106.44343,2015-06-21
148856,20.560725,-88.823013,2011-03-01
148856,24.142641,-110.312753,2014-11-08
148856,23.299,-106.44343,2015-04-27
148856,20.657349,-89.219645,2014-07-31
148856,22.704038,-100.344958,2008-07-28
148856,20.752837,-105.240873,2015-02-19
148856,23.299,-106.44343,2015-01-28
148856,16.324444,-95.238889,2014-09-11
148856,19.362328,-99.100134,2013-08-28
