taxonID,latitude,longitude,date
205140,25.6772624458,-100.2821234561,2017-11-15
205140,4.1191595573,-73.6014826297,2017-11-11
205140,-29.9723484519,-50.2561813865,2017-10-18
205140,21.6417921077,-105.0274515152,2017-10-14
205140,22.2420742376,-97.8519201279,2017-04-01
205140,-9.5975916667,-55.9312694444,2011-09-05
205140,-9.5975916667,-55.9312694444,2011-09-02
205140,18.9242095,-99.2215659,2017-09-10
205140,13.9250752752,-88.1013125181,2016-10-01
205140,20.6619656555,-88.2437968254,2017-07-16
205140,-25.69307151,-54.4370916749,2017-08-06
205140,6.5186368161,-75.7472991943,2017-07-01
205140,25.5448746286,-100.2708595991,2016-06-18
205140,25.5570546825,-100.2650928497,2015-09-26
205140,19.2871669067,-96.4404426644,2017-04-01
205140,26.1953826367,-98.3326708143,2007-10-19
205140,16.7626183333,-89.1153616667,2017-02-20
205140,16.8681196,-95.0442567,2010-03-31
205140,16.8681196,-95.0442567,2009-03-07
205140,10.4305116667,-84.0039033333,2016-12-11
205140,18.6325822939,-96.8520355225,2016-10-30
205140,21.1611582574,-98.386259079,2008-04-26
205140,19.6070719671,-96.9521791488,2016-10-29
205140,20.487292,-105.442808,2016-10-23
205140,19.341344,-96.450123,2016-10-10
205140,25.6395206451,-100.2063751221,2016-10-13
205140,16.8342386417,-93.0776846409,2016-08-20
205140,25.7904439307,-100.3503656387,2015-07-04
205140,25.4333152771,-100.113822937,2016-10-07
205140,26.185498,-98.3794443,2007-11-05
205140,25.5541,-100.2673866667,2016-06-28
205140,25.4078006795,-100.8283138275,2016-07-11
205140,19.723552,-87.812748,2014-04-16
205140,-15.57775735,-48.01775874,2015-10-16
205140,-25.716096,-54.4376,2016-03-13
205140,17.166876,-92.340598,2016-03-09
205140,25.6392230988,-100.2072601318,2016-03-05
205140,26.223571,-98.408092,2004-10-17
205140,18.0548381097,-94.5686843547,2016-01-27
205140,24.82926,-99.583009,2015-05-13
205140,24.82926,-99.583009,2015-05-14
205140,23.2994138889,-106.4405833333,2015-12-14
205140,24.747486,-99.788904,2015-06-13
205140,-15.57772707,-48.01778424,2015-10-16
205140,19.173773,-96.134224,2015-10-10
205140,15.555025,-92.325244,2015-08-27
205140,16.413383,-91.288383,2012-07-19
205140,16.413383,-91.288383,2012-07-19
205140,30.583111,-97.882365,2015-07-31
205140,23.299,-106.44343,2015-07-06
205140,26.1759928065,-98.2305085659,2015-06-20
205140,26.17665,-98.365324,2015-06-14
205140,26.176202,-98.365692,2015-06-14
205140,26.2905133333,-98.1353083333,2015-06-11
205140,18.5231615546,-95.0865363015,2015-05-03
205140,23.916873,-99.127986,2015-05-23
205140,24.828794,-99.583426,2015-05-24
205140,24.829646,-99.583227,2015-05-17
205140,24.829135,-99.582782,2015-05-16
205140,24.829325,-99.58312,2015-05-16
