taxonID,latitude,longitude
52773,38.6443418942,-77.2339725494
52773,38.976715,-77.046531
52773,40.775965,-74.430581
52773,38.801415,-76.7004283333
52773,32.8406946,-83.6324022
52773,39.889916,-75.258322
52773,34.3776891068,-94.023571193
52773,41.0104228,-81.3977169
52773,41.0104228,-81.3977169
52773,41.1130756,-81.5251926
52773,41.1399175,-81.5757635
52773,38.9351125,-74.9060053
52773,41.2012218352,-86.7262399621
52773,40.9970377,-81.6817344
52773,40.9970377,-81.6817344
52773,41.2760339,-81.3731628
52773,38.7934466,-77.2716505
52773,38.7934466,-77.2716505
52773,38.7934466,-77.2716505
52773,34.756493,-82.857544
52773,40.514773,-74.230543
52773,41.636343,-80.494452
52773,38.9283466667,-77.0493833333
52773,38.745617,-76.708625
52773,38.755119,-76.700425
52773,39.2130183333,-76.912585
52773,38.95503,-77.0488383333
52773,39.001743,-77.067604
52773,38.9127083333,-76.9448983333
52773,34.05906,-84.060017
52773,37.545938,-77.508094
52773,38.7742539056,-78.1764480824
52773,38.9427183333,-76.696495
52773,38.9427183333,-76.696495
52773,38.990831,-76.324863
52773,39.002586,-77.067692
52773,38.930229,-76.509225
52773,38.979823,-77.004861
52773,36.156439,-80.305352
52773,41.3771316667,-71.58314
52773,36.093347,-87.024229
52773,35.988146,-79.056458
52773,39.015182,-76.398441
52773,39.0325866667,-76.239495
52773,39.0325866667,-76.239495
52773,41.119893,-82.039352
52773,41.065631,-81.357816
52773,39.0666466667,-76.7836616667
52773,39.272298,-76.625511
52773,39.012782,-76.398098
52773,40.5466,-75.8125833333
52773,40.017952,-77.553756
52773,41.115874,-82.063301
52773,39.654755,-84.22718
52773,39.1797216667,-76.8389466667
52773,35.4034979898,-80.8791160583
52773,41.045832,-81.803947
52773,38.75754,-77.098453
52773,40.16356,-79.26488
52773,25.3576,-100.989268
52773,18.92421,-99.221566
52773,39.001525,-76.6690583333
52773,39.6564216667,-84.2258083333
52773,39.00233,-76.7317216667
52773,39.932946,-82.804856
52773,39.099275,-76.583605
52773,39.099275,-76.583605
52773,39.099275,-76.583605
52773,38.94626,-92.44653
52773,38.94626,-92.44653
52773,38.9427183333,-76.696495
52773,35.1386166667,-85.9111555556
52773,39.00225,-76.856206
52773,37.54616,-77.51068
52773,37.546466,-77.510337
52773,37.52432,-77.468653
52773,37.524396,-77.471614
52773,38.999756,-77.250012
52773,35.146716,-89.989883
52773,38.736625,-83.448672
52773,35.344115,-90.033023
52773,38.8881683333,-76.5543116667
52773,38.756481,-77.100211
