taxonID,latitude,longitude
55521,49.243099,-124.091477
55521,39.432405,-120.243376
55521,38.047848,-122.869442
55521,38.0901666667,-122.8735
55521,39.432115,-120.241231
55521,36.3746666667,-121.5661666667
55521,37.353741,-122.178426
55521,37.915222,-121.948006
55521,37.813852,-122.16615
55521,37.928785,-122.578765
55521,40.132234,-123.827485
55521,34.111602,-118.353546
55521,37.878605,-121.91318
55521,37.9081666667,-121.9503333333
55521,36.069867,-121.598992
55521,40.0121666667,-120.9935
55521,39.4339908993,-120.2048036459
55521,39.4339908993,-120.2048036459
55521,37.377124177,-118.951933756
55521,35.685359,-121.168456
55521,37.460964,-119.547138
55521,39.432231,-120.259194
55521,38.832386,-120.042778
55521,37.881626,-121.914885
55521,39.6268333333,-120.5756666667
55521,39.6285,-120.6423333333
55521,48.727181,-122.308989
55521,37.813852,-122.16615
55521,33.340639,-116.901569
55521,34.195387,-118.999851
55521,34.0036896868,-118.8568878043
55521,36.778261,-119.417932
55521,34.7602919364,-119.9542987347
55521,37.678367,-122.420646
55521,32.8160360591,-116.8832069635
55521,34.2097117,-118.1712051
55521,34.5509984149,-120.0749015808
