taxonID,latitude,longitude,date
148508,23.299,-106.443,2017-11-17
148508,23.2494148,-106.4111425,2017-08-29
148508,15.9144898384,-96.4254900643,2017-10-30
148508,23.2310735,-106.4306491,2017-08-29
148508,23.6538016571,-106.6762697697,2017-10-30
148508,23.29963,-106.4401866667,2017-10-25
148508,15.7780070896,-96.102621967,2017-10-23
148508,15.8447217941,-95.9055557251,2017-10-20
148508,19.3862430355,-105.0044357621,2017-10-13
148508,18.5080907927,-99.3234792352,2013-01-26
148508,23.2448950071,-106.274163723,2017-09-24
148508,15.7698582254,-96.1331131859,2017-09-02
148508,15.7698582254,-96.1331131859,2017-09-02
148508,23.3026472222,-106.437775,2017-08-15
148508,15.7780474167,-96.107668875,2017-08-13
148508,15.7780474167,-96.107668875,2017-08-13
148508,15.7780474167,-96.107668875,2017-08-13
148508,15.7780474167,-96.107668875,2017-08-13
148508,20.487868,-105.448179,2017-08-11
148508,23.3024200102,-106.4840948582,2017-08-01
148508,15.7352543861,-96.1586001067,2017-07-29
148508,19.803027,-104.218947,2017-07-27
148508,23.299,-106.443,2017-07-28
148508,23.299,-106.443,2017-07-27
148508,16.8222468989,-96.7719125748,2014-09-27
148508,20.487868,-105.448179,2017-07-16
148508,23.299,-106.443,2017-07-18
148508,16.7684739876,-93.0533140898,2017-07-04
148508,16.5881717,-94.7659139,2017-07-04
148508,23.3015069748,-106.4401388168,2017-06-14
148508,23.299,-106.443,2017-06-21
148508,23.2996544571,-106.4405465126,2017-06-09
148508,23.3039506821,-106.48260355,2017-05-20
148508,23.2989055596,-106.440653801,2017-05-24
148508,15.7831769384,-96.1159082772,2017-04-26
148508,20.487868,-105.448179,2017-04-19
148508,23.299,-106.443,2017-04-18
148508,23.299,-106.443,2017-04-08
148508,23.299,-106.443,2017-03-08
148508,15.7459973399,-96.1770629883,2013-02-17
148508,17.666145,-101.5947416667,2017-01-06
148508,15.773319,-96.101746,2013-03-04
148508,15.763634,-96.097434,2013-02-17
148508,23.299,-106.443,2016-12-04
148508,16.7031160729,-93.0037093163,2016-10-26
148508,15.8428755159,-95.9942436218,2016-08-02
148508,19.282182,-103.682888,2016-09-18
148508,18.598712,-99.270456,2016-09-16
148508,23.450648,-105.884857,2016-01-29
148508,18.9376933964,-103.9713199809,2015-12-08
148508,19.853995,-104.286003,2016-02-03
148508,23.3014138889,-106.438675,2016-06-13
148508,15.852495,-96.002682,2016-04-16
148508,15.852495,-96.002682,2016-04-16
148508,23.300699,-106.437993,2015-12-01
148508,23.237815,-106.441151,2015-12-28
148508,20.487292,-105.442808,2015-12-26
148508,23.2994055556,-106.4405444444,2015-12-08
148508,19.824992,-104.227043,2015-12-06
148508,19.824992,-104.227043,2015-12-06
148508,23.3008972222,-106.4379416667,2015-11-24
148508,23.299,-106.44343,2015-10-15
148508,15.769197,-96.134143,2013-08-10
148508,15.769197,-96.134143,2014-02-09
148508,15.769197,-96.134143,2014-01-20
148508,15.769197,-96.134143,2015-01-10
148508,15.843845,-95.994759,2014-03-08
148508,15.844175,-95.995617,2014-03-08
148508,15.845001,-95.995789,2014-03-08
148508,15.84401,-95.996475,2014-08-02
148508,15.769197,-96.134143,2015-04-10
148508,15.762522,-96.139941,2014-01-29
148508,15.763788,-96.136208,2008-01-03
148508,15.772987,-96.101017,2015-10-04
148508,15.769197,-96.134143,2015-08-19
148508,15.803166,-96.047031,2015-08-14
148508,15.702375,-96.220322,2015-07-16
148508,15.800524,-96.049777,2015-07-24
148508,15.729802,-96.184521,2015-06-29
148508,20.488224,-105.448467,2015-04-26
148508,20.488224,-105.448467,2015-04-18
148508,15.865535,-97.069447,2015-04-10
148508,15.729802,-96.184521,2015-03-01
148508,23.299,-106.44343,2015-02-26
148508,20.488224,-105.448467,2015-02-25
148508,20.488224,-105.448467,2015-02-23
148508,18.828826,-99.092626,2015-01-28
148508,15.729802,-96.184521,2014-11-28
148508,23.300646,-106.439943,2015-01-07
148508,23.299,-106.44343,2015-01-05
