taxonID,latitude,longitude
52773,38.80250358,-76.69184264
52773,39.4732159711,-77.4344826108
52773,33.334841,-87.793647
52773,39.0874945,-77.1264638333
52773,37.3195265886,-76.7991542816
52773,37.3195265886,-76.7991542816
52773,37.0962527778,-91.2077916667
52773,37.1043694444,-91.2014611111
52773,40.9972389,-81.0851238
52773,39.1218707021,-75.4271451712
52773,38.841265,-76.509471
52773,39.7347512807,-89.5518071083
52773,38.982935,-76.4517266667
52773,39.3354039131,-82.0165005813
52773,38.800663,-77.228871
52773,41.10885333,-81.73560333
52773,41.10885333,-81.73560333
52773,41.10885333,-81.73560333
52773,41.10885333,-81.73560333
52773,41.10885333,-81.73560333
52773,40.1276050958,-88.2122969612
52773,39.8019590212,-82.755456435
52773,38.9525547511,-92.5326028535
52773,39.0353725,-75.5149316
52773,38.9611408314,-92.5309821182
52773,38.893095,-77.0602638333
52773,35.7939247585,-79.3567896054
52773,39.0224276483,-78.0188528728
52773,38.4237155551,-76.5728537925
52773,39.824191,-75.575064
52773,41.04564232,-81.80401039
52773,35.613357,-82.569058
52773,41.1352441345,-81.8967755617
52773,38.607189,-77.272817
52773,41.1354237144,-81.8966425742
52773,39.91982,-89.8164583333
52773,40.544395,-80.1513278333
52773,41.2170145,-81.524482
52773,40.50203581,-80.06018173
52773,41.167357,-81.843687
52773,40.00732,-80.0434066667
52773,35.9540722533,-79.0677689045
52773,39.1598008902,-74.8347656392
52773,38.6257441,-77.5404459
52773,39.1601195,-74.83407
52773,38.5875927371,-92.2320982976
52773,39.112344,-77.106671
52773,38.58969518,-92.2325523815
52773,39.103405,-76.7150233333
52773,36.060106,-86.807828
52773,41.1389694214,-81.5744171143
52773,39.2260694,-76.5896047
52773,38.449689,-77.380173
52773,33.827515,-84.2999449
52773,38.8831892331,-90.0148965699
52773,38.8839164889,-90.0155282301
52773,38.847671164,-77.2715947246
52773,39.8838966667,-84.287305
52773,41.3323366298,-81.6275126789
52773,38.62574419,-77.5404459
52773,39.5982784531,-79.9578782745
52773,37.298621709,-87.284777015
52773,37.83068,-88.9081633333
52773,35.656935657,-79.2801203161
52773,38.8833862916,-77.2134145909
52773,34.5419935,-84.0649098
52773,38.5905762637,-92.235778123
52773,35.6333727913,-82.556470334
52773,40.8224381844,-81.09606117
52773,35.613406,-82.568889
52773,38.0538792909,-78.451189343
52773,35.5897805,-82.4805697
52773,31.5252233,-91.3806475
