taxonID,latitude,longitude,date
257761,25.8313958946,-97.4345630407,2017-11-15
257761,26.1239429034,-97.9577279091,2017-11-12
257761,21.9188382,-102.2640911,2017-11-10
257761,26.1797991,-98.366481,2017-11-05
257761,26.176955,-98.36548,2017-10-30
257761,21.8871809419,-102.2534935176,2017-10-31
257761,26.0765205599,-98.0419921875,2013-10-25
257761,20.7562731407,-103.530431538,2017-10-09
257761,20.6136254508,-100.199303627,2014-11-03
257761,25.677004984,-100.2838548806,2017-09-27
257761,19.6488829602,-101.1586066875,2017-09-12
257761,19.6420614,-98.9107373,2017-09-05
257761,19.386681,-99.085529,2017-07-27
257761,21.0082241714,-101.2599048622,2017-07-29
257761,19.32386363,-99.14544877,2017-06-03
257761,26.290698,-98.1334441,2016-11-21
257761,14.9055567,-92.2634136,2017-04-10
257761,15.7613011278,-96.893942397,2017-04-13
257761,-25.563112,-54.634373,2017-03-27
257761,20.6953272515,-99.812903255,2017-04-05
257761,25.9198655,-100.24186809,2017-03-28
257761,19.4143591,-98.9062442,2017-02-05
257761,26.1854287007,-98.3329319788,2007-10-18
257761,20.7229833333,-103.38492,2017-03-02
257761,19.5553418057,-99.0783119202,2017-02-18
257761,19.70595,-101.194982,2016-10-20
257761,20.379067,-99.649086,2013-08-12
257761,19.4904705055,-99.1265270666,2016-12-24
257761,20.2032490362,-99.85152087,2016-12-08
257761,26.1273817686,-97.9599487782,2016-12-06
257761,26.1991855157,-98.1413090229,2016-11-24
257761,26.1775805556,-98.230033814,2016-11-16
257761,20.9893132119,-101.2659826744,2016-10-16
257761,19.5323185336,-99.1621464684,2016-09-27
257761,19.210273,-96.183195,2016-09-16
257761,26.1283176,-97.9580712,2009-08-21
257761,19.6591416405,-101.2230350992,2016-08-07
257761,26.291167,-98.134976,2016-07-27
257761,26.176712,-98.365628,2016-07-26
257761,18.9498,-99.488905,2016-07-30
257761,25.5561939184,-103.452524095,2009-04-11
257761,25.7959114502,-100.3347659111,2011-12-10
257761,20.8175705367,-102.7542042732,2016-07-03
257761,20.596515,-103.417258,2016-02-27
257761,26.291783,-98.134408,2016-05-31
257761,26.1992133333,-98.1413416667,2016-05-21
257761,26.291804,-98.134483,2016-05-17
257761,20.391249,-100.078332,2016-04-03
257761,23.299374,-106.440514,2015-12-05
257761,26.291232,-98.134963,2004-10-15
257761,-15.8765166667,-47.8255166667,2016-02-15
257761,26.19917,-98.1412888333,2015-11-14
257761,23.2993611111,-106.4405888889,2015-12-05
257761,23.065388,-99.168536,2012-05-31
257761,20.005961,-99.218119,2015-11-07
257761,26.0801466667,-98.1390933333,2015-11-06
257761,26.0800138333,-98.1390138333,2015-11-06
257761,26.127057,-97.95798,2015-11-01
257761,25.996573,-97.568456,2015-11-01
257761,18.728804,-95.675539,2015-09-09
