taxonID,latitude,longitude
52484,38.6682220724,-121.1911296844
52484,37.3244654838,-122.1772384644
52484,25.1956217437,-101.489982605
52484,34.023818,-119.548888
52484,16.720763,-92.659574
52484,31.903912,-104.868813
52484,32.838171,-116.450838
52484,39.386389,-120.6125
52484,32.832497,-116.451498
52484,36.492358,-121.145346
52484,36.478948,-121.182804
52484,35.965656,-111.942547
52484,37.55331,-122.090759
52484,40.71583,-122.59648
52484,37.871729,-121.918252
52484,37.882028,-121.913987
52484,37.351101,-122.173186
52484,37.360829,-122.131139
52484,37.392932,-121.801567
52484,37.398825,-121.7974116667
52484,37.396869,-121.802276
52484,37.396869,-121.802276
52484,37.396869,-121.802276
52484,38.468912,-122.567725
52484,37.9161233333,-121.9475833333
52484,36.540821078,-121.1388651045
52484,36.123264,-115.480956
52484,38.7339,-122.757154
52484,40.704902,-111.56172
52484,36.495044,-121.205088
52484,36.490566,-121.182492
52484,38.504448,-122.089425
52484,38.504448,-122.089425
52484,37.8975383333,-121.94596
52484,38.40866,-122.0838983333
52484,36.232669,-121.55249
52484,47.729613,-117.144762
52484,36.490566,-121.182492
52484,37.826124,-120.186481
52484,37.8312241443,-122.1850450232
52484,29.2729883333,-103.336125
52484,38.4136366667,-122.1002466667
52484,37.0004925144,-122.0015505113
52484,34.0483888889,-119.5643777778
52484,34.129497,-118.8148
52484,34.218876,-118.183824
52484,37.9145766667,-121.94825
52484,38.047658,-122.86995
52484,37.1694,-122.3575066667
52484,37.196762,-122.267204
52484,37.456561,-122.381592
52484,37.445235,-122.4019983333
52484,37.89712,-121.9453566667
52484,36.800002,-121.677729
52484,37.477915,-122.29169
52484,37.4785533333,-122.28557
52484,38.46777,-122.561975
52484,37.940745,-122.293689
52484,37.8286866667,-122.4879016667
52484,38.479133,-122.559827
52484,37.6905116667,-122.44185
52484,39.0311704897,-117.0255886805
52484,34.3348045,-110.9438736
52484,35.8191121087,-105.6790612488
52484,34.555374,-111.195507
52484,31.703361,-110.877092
52484,38.810152,-120.033059
52484,35.976035,-112.125094
52484,35.97907,-111.956027
52484,36.046468,-112.154254
52484,37.469335,-122.310045
52484,37.1853566667,-122.3393116667
52484,37.214323,-122.310509
52484,35.808312,-118.58255
52484,38.6694913889,-119.9978663889
52484,36.800002,-121.677729
52484,37.616219,-122.492298
52484,37.619865,-122.4905266667
52484,37.196762,-122.267204
52484,37.1803033333,-122.3515366667
52484,37.1693905288,-121.5366595287
52484,37.7353866667,-122.3948366667
52484,36.034594,-112.168951
52484,37.876759,-121.920862
52484,33.316567,-116.57888
52484,37.1850666667,-122.3392116667
52484,33.313216,-116.576032
52484,33.313216,-116.576032
52484,37.351101,-122.173186
52484,36.049525,-121.535812
52484,37.881628,-121.918738
52484,35.993112,-111.936876
52484,37.5049383333,-121.82564
52484,37.334605,-122.120666
52484,46.050254,-123.921164
52484,31.362617,-110.300742
52484,34.0029766667,-119.7752733333
52484,35.164314,-111.695741
52484,30.652086,-104.171364
52484,36.454807,-121.922278
52484,37.685177,-122.429626
52484,48.82542,-121.699916
52484,36.019065,-112.227917
52484,43.778616,-121.659161
52484,32.862399,-116.519331
52484,32.909913,-116.470296
52484,32.768161,-116.450495
52484,37.351101,-122.173186
52484,31.709447,-110.871689
52484,31.710117,-110.872886
52484,39.366543,-120.257902
52484,36.237399,-121.770462
52484,36.479025,-121.1833166667
52484,37.396869,-121.802276
52484,38.471742,-122.571775
52484,37.3656483333,-122.18099
52484,37.356257,-122.180006
52484,37.7932083333,-122.4579466667
52484,32.884760833,-116.5025255
52484,32.884760833,-116.5025255
52484,36.150597,-115.426582
52484,39.2931680556,-121.1887980556
52484,37.196762,-122.267204
52484,37.1695716667,-122.357315
52484,31.402074,-110.269625
52484,38.046557,-122.871373
52484,34.0419,-110.2277
52484,16.712857,-92.613454
52484,36.725109,-114.727089
52484,34.047009,-109.68411
52484,15.769197,-96.134143
52484,35.977884,-111.983273
52484,35.965533,-111.942575
52484,36.150627,-115.426175
52484,36.150644,-115.426303
52484,37.456561,-122.381592
52484,37.4494766667,-122.3966616667
52484,37.381275,-122.374392
52484,37.1986783333,-122.2942933333
