taxonID,latitude,longitude,date
148519,29.3232963,-100.9514187,2017-11-13
148519,26.5404537376,-98.045217543,2017-10-30
148519,29.8809284505,-97.9842453013,2017-10-21
148519,25.6187633,-100.360263,2016-09-30
148519,31.5388587623,-110.760641098,2017-10-08
148519,20.4691541623,-98.6807441711,2015-08-27
148519,30.6781083333,-101.6726716667,2017-09-26
148519,31.5277499306,-110.7117819786,2017-07-28
148519,31.797581156,-110.79156965,2016-10-02
148519,30.1447466667,-102.3994183333,2017-09-19
148519,30.6332618,-97.6779842,2017-09-17
148519,30.2895,-97.7035366667,2017-09-15
148519,29.3232963,-100.9514187,2017-09-08
148519,30.1846772146,-98.0801975727,2017-08-30
148519,29.3232963,-100.9514187,2017-08-14
148519,29.3232963,-100.9514187,2017-08-14
148519,30.1317316667,-102.3876566667,2017-07-25
148519,29.3232963,-100.9514187,2017-06-19
148519,29.3232963,-100.9514187,2017-06-19
148519,29.549341,-98.764815,2017-05-29
148519,30.597426,-97.930847,2017-06-18
148519,30.20921048,-97.9037028551,2017-06-10
148519,32.2531372275,-97.8018348559,2017-06-07
148519,23.2989055596,-106.440653801,2017-05-22
148519,29.6502263014,-100.0713676214,2017-05-11
148519,33.7699283533,-112.0399420712,2017-03-28
148519,29.27073,-103.3015866667,2017-03-25
148519,30.3714682149,-98.1130385402,2017-03-24
148519,30.374365447,-98.117815554,2017-03-24
148519,30.2321518756,-97.6505613327,2016-10-15
148519,30.4385175811,-98.0431187153,2016-10-15
148519,30.204641,-103.243178,2016-09-22
148519,32.2500133333,-97.8186116667,2016-11-13
148519,30.1403663835,-97.459268867,2016-12-06
148519,30.1403663835,-97.4592930079,2016-11-29
148519,30.5531944444,-98.2600888889,2016-10-25
148519,30.1987133333,-98.1139083333,2016-11-12
148519,30.198535834,-98.1137736439,2016-11-11
148519,30.198535834,-98.1138487458,2016-11-08
148519,20.401546,-100.072838,2016-11-02
148519,31.400925,-111.08805,2016-10-20
148519,26.5845838649,-99.14929524,2016-10-12
148519,30.41675,-97.758059,2016-09-24
148519,30.297463,-98.069785,2016-06-03
148519,20.730715,-89.274159,2015-06-27
148519,23.299,-106.443,2016-04-09
148519,25.354885,-100.986414,2015-06-08
148519,32.107897,-110.306941,2016-02-27
148519,26.357124,-98.729786,2015-10-26
148519,23.301834,-106.438257,2015-09-18
148519,23.300296,-106.439265,2015-09-17
148519,31.56770061,-111.05027844,2015-09-30
148519,31.569719,-111.050167,2015-09-30
148519,23.299,-106.44343,2015-09-28
148519,23.299,-106.44343,2015-09-28
148519,31.681667,-110.639722,2015-07-25
148519,31.399004,-111.088901,2015-09-17
148519,33.591997,-110.642885,2015-09-06
148519,30.507,-98.023823,2007-11-13
148519,30.506907,-98.023807,2007-11-13
